year,total_rooms,bedrooms,n_weeks_old,living_area,other_area,total_area,monthly_contrib,n_photos,n_photos_360,other_indoor_space,located_on,own_ground,flg_missing_year,flg_missing_total_rooms,flg_missing_bedrooms,flg_missing_n_weeks_old,flg_missing_living_area,flg_missing_other_area,flg_missing_total_area,flg_missing_monthly_contrib,flg_missing_n_photos,flg_missing_n_photos_360,flg_missing_type_of_construction,flg_missing_other_indoor_space,flg_missing_located_on,flg_missing_own_ground,living_area**2,living_area*n_photos,living_area*own_ground,sqrt(living_area)*year**3,living_area**3*monthly_contrib,flg_missing_total_area*living_area,flg_missing_n_weeks_old*living_area**2,flg_missing_monthly_contrib*living_area,flg_missing_type_of_construction*own_ground,flg_missing_own_ground*flg_missing_total_rooms,flg_missing_type_of_construction*sqrt(n_photos),flg_missing_monthly_contrib*flg_missing_other_area,living_area*total_rooms,sqrt(located_on)*own_ground,flg_missing_located_on*living_area,flg_missing_n_photos_360*living_area,flg_missing_other_indoor_space*living_area**2,flg_missing_monthly_contrib*flg_missing_n_photos,flg_missing_own_ground*living_area**2,flg_missing_other_indoor_space*living_area,flg_missing_other_area*located_on,flg_missing_n_weeks_old*living_area,flg_missing_other_area*living_area**2,flg_missing_living_area*year**3,flg_missing_own_ground*n_photos,flg_missing_other_area*living_area,flg_missing_n_photos*living_area**3,flg_missing_n_photos_360*flg_missing_other_indoor_space,id,price_category,zipcode,type_of_construction,energy_label
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4591,< 100K,3016,Bestaande bouw,n
2001.0,5.0,4.0,24.0,130.0,13.0,0.0,0.0,22.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16900.0,2860.0,130.0,91350923480.8702,0.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,650.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4592,200K-300K,3069,Bestaande bouw,A
2007.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8084294343.0,0.0,0.0,0.0,1.0,4594,200K-300K,3085,Bestaande bouw,n
1966.0,2.0,1.0,12.0,62.0,1.0,5.0,215.0,18.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3844.0,1116.0,62.0,59833772418.10634,51240520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,3.1622776601683795,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4595,100K-150K,3052,Bestaande bouw,E
0.0,5.0,4.0,0.0,121.0,6.0,0.0,0.0,35.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,14641.0,4235.0,121.0,0.0,0.0,121.0,14641.0,121.0,0.0,0.0,0.0,0.0,605.0,0.0,121.0,0.0,14641.0,0.0,0.0,121.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,4596,150K-200K,3076,Bestaande bouw,E
1999.0,4.0,3.0,7.0,85.0,5.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7225.0,2210.0,0.0,73645776432.90279,0.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,340.0,0.0,85.0,85.0,7225.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4597,200K-300K,3054,Bestaande bouw,B
1947.0,4.0,3.0,0.0,55.0,3.0,0.0,0.0,22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3025.0,1210.0,55.0,54736774166.89181,0.0,55.0,3025.0,55.0,0.0,0.0,0.0,0.0,220.0,1.4142135623730951,0.0,55.0,3025.0,0.0,0.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,4599,< 100K,3083,Bestaande bouw,D
1933.0,4.0,3.0,0.0,91.0,0.0,0.0,0.0,16.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8281.0,1456.0,91.0,68899529822.31268,0.0,91.0,8281.0,91.0,0.0,0.0,0.0,1.0,364.0,1.7320508075688772,0.0,91.0,8281.0,0.0,0.0,91.0,3.0,91.0,8281.0,0.0,0.0,91.0,0.0,1.0,4600,100K-150K,3038,Bestaande bouw,n
1993.0,3.0,2.0,0.0,77.0,0.0,0.0,160.0,15.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5929.0,1155.0,77.0,69465194920.31316,73045280.0,77.0,5929.0,0.0,0.0,0.0,0.0,0.0,231.0,1.7320508075688772,0.0,77.0,5929.0,0.0,0.0,77.0,3.0,77.0,5929.0,0.0,0.0,77.0,0.0,1.0,4601,150K-200K,3051,Bestaande bouw,C
1958.0,3.0,2.0,8.0,80.0,0.0,0.0,100.0,33.0,11.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6400.0,2640.0,0.0,67140265748.03186,51200000.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,6400.0,0.0,6400.0,80.0,5.0,0.0,6400.0,0.0,33.0,80.0,0.0,0.0,4602,< 100K,3086,Bestaande bouw,E
1961.0,6.0,5.0,0.0,130.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16900.0,2600.0,130.0,85981389087.1012,0.0,130.0,16900.0,130.0,0.0,0.0,0.0,1.0,780.0,0.0,130.0,130.0,16900.0,0.0,0.0,130.0,0.0,130.0,16900.0,0.0,0.0,130.0,0.0,1.0,4603,> 300K,3055,Bestaande bouw,C
1928.0,7.0,6.0,0.0,170.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,28900.0,5440.0,170.0,93442736711.75638,0.0,170.0,28900.0,170.0,0.0,0.0,0.0,1.0,1190.0,0.0,170.0,170.0,28900.0,0.0,0.0,170.0,0.0,170.0,28900.0,0.0,0.0,170.0,0.0,1.0,4604,> 300K,3051,Bestaande bouw,F
1938.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7278825672.0,0.0,0.0,0.0,1.0,4605,< 100K,3082,Bestaande bouw,n
1972.0,2.0,1.0,4.0,58.0,8.0,0.0,150.0,28.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3364.0,1624.0,58.0,58402942498.57976,29266800.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,2.8284271247461903,0.0,58.0,3364.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4606,100K-150K,3069,Bestaande bouw,F
2002.0,3.0,2.0,0.0,90.0,0.0,0.0,96.0,27.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8100.0,2430.0,90.0,76122575595.45943,69984000.0,90.0,8100.0,0.0,0.0,0.0,0.0,0.0,270.0,2.8284271247461903,0.0,90.0,8100.0,0.0,0.0,90.0,8.0,90.0,8100.0,0.0,0.0,90.0,0.0,1.0,4607,150K-200K,3077,Bestaande bouw,A
1930.0,2.0,1.0,20.0,55.0,3.0,0.0,30.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3025.0,715.0,0.0,53315473647.04449,4991250.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,55.0,3025.0,0.0,3025.0,55.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,4608,< 100K,3081,Bestaande bouw,G
1938.0,3.0,2.0,24.0,60.0,3.0,0.0,70.0,12.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3600.0,720.0,60.0,56381541215.206024,15120000.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,1.4142135623730951,0.0,60.0,3600.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4609,< 100K,3081,Bestaande bouw,G
1937.0,2.0,1.0,0.0,55.0,0.0,0.0,44.0,18.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3025.0,990.0,55.0,53897696793.10957,7320500.0,55.0,3025.0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,0.0,55.0,3025.0,0.0,0.0,55.0,1.0,55.0,3025.0,0.0,0.0,55.0,0.0,1.0,4610,100K-150K,3038,Bestaande bouw,G
1961.0,4.0,3.0,0.0,70.0,2.0,0.0,0.0,18.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4900.0,1260.0,70.0,63093090494.20693,0.0,70.0,4900.0,70.0,0.0,0.0,0.0,0.0,280.0,1.7320508075688772,0.0,70.0,4900.0,0.0,0.0,70.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,1.0,4611,< 100K,3076,Bestaande bouw,E
1971.0,8.0,5.0,16.0,295.0,78.0,0.0,0.0,55.0,18.0,78.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,87025.0,16225.0,295.0,131513665014.85579,0.0,295.0,0.0,295.0,0.0,0.0,0.0,0.0,2360.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4613,> 300K,3059,Bestaande bouw,D
2002.0,3.0,2.0,0.0,88.0,0.0,0.0,102.0,25.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7744.0,2200.0,88.0,75272017328.64952,69510144.0,88.0,7744.0,0.0,0.0,0.0,0.0,0.0,264.0,2.23606797749979,0.0,88.0,7744.0,0.0,0.0,88.0,5.0,88.0,7744.0,0.0,0.0,88.0,0.0,1.0,4617,100K-150K,3085,Bestaande bouw,B
1999.0,4.0,3.0,0.0,110.0,0.0,0.0,140.0,24.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12100.0,2640.0,110.0,83778913709.87451,186340000.0,110.0,12100.0,0.0,0.0,0.0,0.0,0.0,440.0,1.7320508075688772,0.0,110.0,12100.0,0.0,0.0,110.0,3.0,110.0,12100.0,0.0,0.0,110.0,0.0,1.0,4618,200K-300K,3032,Bestaande bouw,A
1968.0,4.0,3.0,24.0,85.0,1.0,5.0,210.0,22.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7225.0,1870.0,85.0,70272393361.85545,128966250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,1.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4619,150K-200K,3076,Bestaande bouw,E
1910.0,3.0,2.0,0.0,56.0,0.0,0.0,50.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3136.0,1288.0,56.0,52142771994.47586,8780800.0,56.0,3136.0,0.0,0.0,0.0,0.0,0.0,168.0,1.0,0.0,56.0,3136.0,0.0,0.0,56.0,1.0,56.0,3136.0,0.0,0.0,56.0,0.0,1.0,4621,100K-150K,3022,Bestaande bouw,n
1896.0,6.0,2.0,0.0,165.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,27225.0,3465.0,165.0,87550165444.87263,0.0,165.0,27225.0,165.0,0.0,0.0,0.0,1.0,990.0,0.0,165.0,165.0,27225.0,0.0,0.0,165.0,0.0,165.0,27225.0,0.0,0.0,165.0,0.0,1.0,4622,> 300K,3033,Bestaande bouw,n
1961.0,4.0,3.0,0.0,77.0,0.0,0.0,100.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5929.0,1694.0,77.0,66172591568.72431,45653300.0,77.0,5929.0,0.0,0.0,0.0,0.0,0.0,308.0,1.0,0.0,77.0,5929.0,0.0,0.0,77.0,1.0,77.0,5929.0,0.0,0.0,77.0,0.0,1.0,4623,100K-150K,3052,Bestaande bouw,D
1933.0,5.0,3.0,0.0,115.0,31.0,0.0,100.0,47.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,13225.0,5405.0,115.0,77454112549.07622,152087500.0,115.0,13225.0,0.0,0.0,0.0,0.0,0.0,575.0,1.4142135623730951,0.0,115.0,13225.0,0.0,0.0,115.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,1.0,4626,> 300K,3015,Bestaande bouw,G
1872.0,2.0,1.0,0.0,64.0,0.0,0.0,0.0,20.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4096.0,1280.0,64.0,52481654784.0,0.0,64.0,4096.0,64.0,0.0,0.0,0.0,1.0,128.0,1.4142135623730951,0.0,64.0,4096.0,0.0,0.0,64.0,2.0,64.0,4096.0,0.0,0.0,64.0,0.0,1.0,4627,150K-200K,3012,Bestaande bouw,n
1964.0,4.0,2.0,8.0,77.0,7.0,0.0,129.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,5929.0,1232.0,0.0,66476755202.12149,58892757.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,77.0,5929.0,0.0,5929.0,77.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,4629,100K-150K,3076,Bestaande bouw,E
2005.0,3.0,2.0,0.0,92.0,0.0,0.0,0.0,33.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8464.0,3036.0,92.0,77310244104.21591,0.0,92.0,8464.0,92.0,0.0,0.0,0.0,1.0,276.0,2.8284271247461903,0.0,92.0,8464.0,0.0,0.0,92.0,8.0,92.0,8464.0,0.0,0.0,92.0,0.0,1.0,4630,200K-300K,3077,Bestaande bouw,A
2017.0,8.0,5.0,0.0,210.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,44100.0,1470.0,0.0,118912454069.15,0.0,210.0,44100.0,210.0,0.0,0.0,0.0,1.0,1680.0,0.0,210.0,210.0,44100.0,0.0,44100.0,210.0,0.0,210.0,44100.0,0.0,7.0,210.0,0.0,1.0,4632,> 300K,3033,Nieuwbouw,A
1952.0,3.0,2.0,24.0,62.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3844.0,558.0,62.0,58564613939.23522,0.0,62.0,0.0,62.0,0.0,0.0,0.0,1.0,186.0,0.0,0.0,62.0,3844.0,0.0,0.0,62.0,0.0,0.0,3844.0,0.0,0.0,62.0,0.0,1.0,4633,100K-150K,3042,Bestaande bouw,E
1959.0,4.0,3.0,8.0,170.0,31.0,0.0,0.0,19.0,12.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28900.0,3230.0,170.0,98022950047.54279,0.0,170.0,0.0,170.0,0.0,0.0,0.0,0.0,680.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4634,> 300K,3086,Bestaande bouw,F
1930.0,7.0,6.0,0.0,135.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,18225.0,3375.0,135.0,83529294107.80756,0.0,135.0,18225.0,135.0,0.0,0.0,0.0,1.0,945.0,0.0,135.0,135.0,18225.0,0.0,0.0,135.0,0.0,135.0,18225.0,0.0,0.0,135.0,0.0,1.0,4636,200K-300K,3067,Bestaande bouw,F
0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4637,> 300K,3056,0,A
1959.0,3.0,1.0,0.0,64.0,0.0,0.0,165.0,32.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4096.0,2048.0,64.0,60144136632.0,43253760.0,64.0,4096.0,0.0,0.0,0.0,0.0,0.0,192.0,2.449489742783178,0.0,64.0,4096.0,0.0,0.0,64.0,6.0,64.0,4096.0,0.0,0.0,64.0,0.0,1.0,4638,< 100K,3086,Bestaande bouw,E
1947.0,3.0,2.0,16.0,78.0,1.0,0.0,0.0,25.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6084.0,1950.0,78.0,65184622671.216866,0.0,78.0,0.0,78.0,0.0,0.0,0.0,0.0,234.0,1.7320508075688772,0.0,78.0,6084.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4639,< 100K,3083,Bestaande bouw,E
1965.0,6.0,5.0,0.0,212.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,44944.0,5724.0,212.0,110472859267.44208,0.0,212.0,44944.0,212.0,0.0,0.0,0.0,1.0,1272.0,0.0,212.0,212.0,44944.0,0.0,0.0,212.0,0.0,212.0,44944.0,0.0,0.0,212.0,0.0,1.0,4640,> 300K,3076,Bestaande bouw,A
2000.0,3.0,2.0,0.0,133.0,0.0,0.0,175.0,27.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17689.0,3591.0,0.0,92260500757.36638,411711475.0,133.0,17689.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,133.0,17689.0,0.0,0.0,133.0,29.0,133.0,17689.0,0.0,0.0,133.0,0.0,1.0,4641,> 300K,3011,Bestaande bouw,A
0.0,3.0,2.0,24.0,85.0,12.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7225.0,765.0,85.0,0.0,0.0,85.0,0.0,85.0,0.0,0.0,0.0,0.0,255.0,0.0,85.0,85.0,7225.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4642,100K-150K,3043,Bestaande bouw,G
1950.0,8.0,6.0,0.0,156.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,24336.0,4992.0,156.0,92611759066.74864,0.0,156.0,24336.0,156.0,0.0,0.0,0.0,1.0,1248.0,0.0,156.0,156.0,24336.0,0.0,0.0,156.0,0.0,156.0,24336.0,0.0,0.0,156.0,0.0,1.0,4643,> 300K,3055,Bestaande bouw,E
1934.0,6.0,5.0,0.0,123.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,15129.0,4797.0,123.0,80227260915.44716,0.0,123.0,15129.0,123.0,0.0,0.0,0.0,1.0,738.0,0.0,123.0,123.0,15129.0,0.0,0.0,123.0,0.0,123.0,15129.0,0.0,0.0,123.0,0.0,1.0,4644,200K-300K,3053,Bestaande bouw,E
1954.0,2.0,1.0,4.0,46.0,3.0,0.0,0.0,13.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2116.0,598.0,46.0,50600242010.911514,0.0,46.0,0.0,46.0,0.0,0.0,0.0,0.0,92.0,2.0,0.0,46.0,2116.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4646,< 100K,3061,Bestaande bouw,E
2006.0,4.0,3.0,0.0,98.0,0.0,0.0,140.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9604.0,2842.0,98.0,79910863557.52658,131766880.0,98.0,9604.0,0.0,0.0,0.0,0.0,0.0,392.0,1.0,0.0,98.0,9604.0,0.0,0.0,98.0,1.0,98.0,9604.0,0.0,0.0,98.0,0.0,1.0,4647,200K-300K,3059,Bestaande bouw,A
1981.0,4.0,3.0,24.0,125.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,15625.0,1375.0,125.0,86917741535.88687,0.0,125.0,0.0,125.0,0.0,0.0,0.0,1.0,500.0,0.0,125.0,125.0,15625.0,0.0,0.0,125.0,0.0,0.0,15625.0,0.0,0.0,125.0,0.0,1.0,4648,200K-300K,3079,Bestaande bouw,C
2016.0,3.0,2.0,0.0,122.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,14884.0,1586.0,0.0,90500608369.11917,0.0,122.0,14884.0,122.0,0.0,0.0,0.0,1.0,366.0,0.0,122.0,122.0,14884.0,0.0,14884.0,122.0,0.0,122.0,14884.0,0.0,13.0,122.0,0.0,1.0,4649,200K-300K,3085,Nieuwbouw,A
1926.0,2.0,1.0,0.0,70.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4900.0,910.0,70.0,59774763758.195564,0.0,70.0,4900.0,70.0,0.0,0.0,0.0,1.0,140.0,1.4142135623730951,0.0,70.0,4900.0,0.0,0.0,70.0,2.0,70.0,4900.0,0.0,0.0,70.0,0.0,1.0,4650,100K-150K,3051,Bestaande bouw,G
1959.0,3.0,2.0,0.0,65.0,0.0,0.0,145.0,27.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4225.0,1755.0,65.0,60612191447.008575,39820625.0,65.0,4225.0,0.0,0.0,0.0,0.0,0.0,195.0,2.0,0.0,65.0,4225.0,0.0,0.0,65.0,4.0,65.0,4225.0,0.0,0.0,65.0,0.0,1.0,4651,100K-150K,3052,Bestaande bouw,E
1870.0,6.0,4.0,24.0,130.0,10.0,0.0,0.0,36.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,16900.0,4680.0,130.0,74558385603.34558,0.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,780.0,0.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4653,200K-300K,3064,Bestaande bouw,n
0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4654,< 100K,3083,0,G
1977.0,3.0,2.0,24.0,70.0,5.0,0.0,111.0,21.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4900.0,1470.0,70.0,64650074242.30876,38073000.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,1.4142135623730951,0.0,70.0,4900.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4655,< 100K,3082,Bestaande bouw,B
2000.0,4.0,3.0,0.0,94.0,0.0,0.0,141.0,26.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8836.0,2444.0,94.0,77562877718.66127,117112344.0,94.0,8836.0,0.0,0.0,0.0,0.0,0.0,376.0,2.0,0.0,94.0,8836.0,0.0,0.0,94.0,4.0,94.0,8836.0,0.0,0.0,94.0,0.0,1.0,4656,150K-200K,3023,Bestaande bouw,B
