year,total_rooms,bedrooms,n_weeks_old,living_area,other_area,total_area,monthly_contrib,n_photos,n_photos_360,other_indoor_space,located_on,own_ground,flg_missing_year,flg_missing_total_rooms,flg_missing_bedrooms,flg_missing_n_weeks_old,flg_missing_living_area,flg_missing_other_area,flg_missing_total_area,flg_missing_monthly_contrib,flg_missing_n_photos,flg_missing_n_photos_360,flg_missing_type_of_construction,flg_missing_other_indoor_space,flg_missing_located_on,flg_missing_own_ground,bedrooms**2,bedrooms**3,n_photos**3,located_on**3,living_area**2,total_rooms**3,sqrt(other_area),sqrt(located_on),monthly_contrib**2,sqrt(other_indoor_space),other_indoor_space**3,other_area**2,total_area**3,id,price_category,zipcode,type_of_construction,energy_label
1993.0,2.0,1.0,4.0,81.0,9.0,0.0,108.0,19.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,6859.0,8.0,6561.0,8.0,3.0,1.4142135623730951,11664.0,0.0,0.0,81.0,0.0,68,150K-200K,3065,Bestaande bouw,C
1940.0,2.0,1.0,0.0,47.0,3.0,0.0,0.0,16.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4096.0,8.0,2209.0,8.0,1.7320508075688772,1.4142135623730951,0.0,0.0,0.0,9.0,0.0,69,< 100K,3083,Bestaande bouw,G
1951.0,3.0,2.0,8.0,150.0,0.0,0.0,100.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,1000.0,0.0,22500.0,27.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,70,200K-300K,3071,Bestaande bouw,n
1998.0,0.0,0.0,0.0,131.0,11.0,4.0,194.0,0.0,0.0,11.0,10.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,17161.0,0.0,3.3166247903554,3.1622776601683795,37636.0,3.3166247903554,1331.0,121.0,64.0,71,> 300K,3053,Bestaande bouw,C 
2017.0,5.0,3.0,0.0,118.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,27.0,729.0,0.0,13924.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,200K-300K,3061,Nieuwbouw,A
2016.0,6.0,4.0,0.0,180.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,16.0,64.0,12167.0,0.0,32400.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75,> 300K,3061,Nieuwbouw,A
1961.0,2.0,1.0,24.0,60.0,6.0,0.0,120.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4913.0,8.0,3600.0,8.0,2.449489742783178,1.4142135623730951,14400.0,0.0,0.0,36.0,0.0,76,< 100K,3076,Bestaande bouw,D
2003.0,5.0,3.0,8.0,225.0,36.0,0.0,0.0,47.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,27.0,103823.0,0.0,50625.0,125.0,6.0,0.0,0.0,0.0,0.0,1296.0,0.0,77,> 300K,3059,Bestaande bouw,A
1935.0,2.0,1.0,0.0,76.0,0.0,0.0,59.0,22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10648.0,8.0,5776.0,8.0,0.0,1.4142135623730951,3481.0,0.0,0.0,0.0,0.0,78,100K-150K,3026,Bestaande bouw,D
1960.0,6.0,5.0,0.0,185.0,9.0,0.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,125.0,17576.0,0.0,34225.0,216.0,3.0,0.0,0.0,0.0,0.0,81.0,0.0,79,200K-300K,3086,Bestaande bouw,n
0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,> 300K,3059,0,n
1999.0,3.0,2.0,0.0,90.0,0.0,0.0,135.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,4096.0,1.0,8100.0,27.0,0.0,1.0,18225.0,0.0,0.0,0.0,0.0,82,150K-200K,3069,Bestaande bouw,C
2006.0,3.0,2.0,24.0,95.0,5.0,0.0,136.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,4096.0,8.0,9025.0,27.0,2.23606797749979,1.4142135623730951,18496.0,0.0,0.0,25.0,0.0,83,150K-200K,3074,Bestaande bouw,A
1997.0,4.0,3.0,16.0,143.0,102.0,0.0,173.0,42.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,74088.0,1728.0,20449.0,64.0,10.099504938362077,3.4641016151377544,29929.0,0.0,0.0,10404.0,0.0,84,> 300K,3077,Bestaande bouw,C
1981.0,0.0,0.0,0.0,76.0,0.0,0.0,120.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,5776.0,0.0,0.0,2.0,14400.0,0.0,0.0,0.0,0.0,85,100K-150K,3061,Bestaande bouw,D 
1981.0,4.0,3.0,0.0,86.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,29791.0,0.0,7396.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,150K-200K,3067,Bestaande bouw,C
1966.0,3.0,2.0,0.0,85.0,5.0,0.0,0.0,19.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,8.0,6859.0,1.0,7225.0,27.0,2.23606797749979,1.0,0.0,0.0,0.0,25.0,0.0,87,100K-150K,3067,Bestaande bouw,E
2012.0,5.0,4.0,16.0,190.0,2.0,0.0,0.0,45.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,64.0,91125.0,0.0,36100.0,125.0,1.4142135623730951,0.0,0.0,1.4142135623730951,8.0,4.0,0.0,89,> 300K,3045,Bestaande bouw,A
1906.0,3.0,2.0,0.0,76.0,0.0,0.0,75.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,8.0,10648.0,8.0,5776.0,27.0,0.0,1.4142135623730951,5625.0,0.0,0.0,0.0,0.0,90,100K-150K,3039,Bestaande bouw,G
1991.0,4.0,3.0,0.0,112.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,21952.0,0.0,12544.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,> 300K,3065,Bestaande bouw,C
1972.0,6.0,5.0,0.0,134.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,125.0,29791.0,0.0,17956.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93,200K-300K,3068,Bestaande bouw,C
1947.0,3.0,2.0,0.0,60.0,0.0,0.0,75.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,15625.0,1.0,3600.0,27.0,0.0,1.0,5625.0,0.0,0.0,0.0,0.0,95,< 100K,3083,Bestaande bouw,E
1966.0,4.0,3.0,24.0,70.0,0.0,0.0,180.0,30.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,27.0,27000.0,27.0,4900.0,64.0,0.0,1.7320508075688772,32400.0,0.0,0.0,0.0,0.0,99,< 100K,3076,Bestaande bouw,E
1970.0,2.0,1.0,7.0,65.0,8.0,0.0,195.0,22.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,10648.0,8.0,4225.0,8.0,2.8284271247461903,1.4142135623730951,38025.0,0.0,0.0,64.0,0.0,100,100K-150K,3055,Bestaande bouw,E
1971.0,3.0,1.0,0.0,84.0,10.0,0.0,260.0,30.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,27000.0,216.0,7056.0,27.0,3.1622776601683795,2.449489742783178,67600.0,0.0,0.0,100.0,0.0,101,100K-150K,3069,Bestaande bouw,E
1962.0,3.0,2.0,0.0,76.0,0.0,0.0,200.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,12167.0,1.0,5776.0,27.0,0.0,1.0,40000.0,0.0,0.0,0.0,0.0,102,150K-200K,3062,Bestaande bouw,E
1848.0,5.0,2.0,0.0,169.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,19683.0,0.0,28561.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103,> 300K,3082,Bestaande bouw,G
1955.0,4.0,3.0,0.0,88.0,0.0,0.0,160.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,12167.0,1.0,7744.0,64.0,0.0,1.0,25600.0,0.0,0.0,0.0,0.0,104,100K-150K,3042,Bestaande bouw,E
1981.0,4.0,3.0,24.0,82.0,2.0,0.0,84.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,27.0,4096.0,0.0,6724.0,64.0,1.4142135623730951,0.0,7056.0,1.4142135623730951,8.0,4.0,0.0,105,150K-200K,3067,Bestaande bouw,B
1977.0,0.0,0.0,0.0,75.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,5625.0,0.0,1.7320508075688772,1.7320508075688772,0.0,1.7320508075688772,27.0,9.0,27.0,107,150K-200K,3063,Bestaande bouw,D 
1960.0,3.0,2.0,0.0,64.0,0.0,0.0,84.0,15.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,3375.0,8.0,4096.0,27.0,0.0,1.4142135623730951,7056.0,0.0,0.0,0.0,0.0,108,< 100K,3085,Bestaande bouw,E
2008.0,5.0,4.0,16.0,122.0,6.0,0.0,0.0,21.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,64.0,9261.0,0.0,14884.0,125.0,2.449489742783178,0.0,0.0,0.0,0.0,36.0,0.0,109,200K-300K,3081,Bestaande bouw,A
2006.0,3.0,2.0,0.0,125.0,0.0,0.0,131.0,26.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,17576.0,27.0,15625.0,27.0,0.0,1.7320508075688772,17161.0,0.0,0.0,0.0,0.0,110,200K-300K,3025,Bestaande bouw,A
1961.0,4.0,2.0,24.0,75.0,3.0,0.0,60.0,23.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,12167.0,27.0,5625.0,64.0,1.7320508075688772,1.7320508075688772,3600.0,0.0,0.0,9.0,0.0,112,100K-150K,3085,Bestaande bouw,E
2015.0,4.0,3.0,24.0,134.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,27.0,27.0,0.0,17956.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113,200K-300K,3053,Nieuwbouw,A
2007.0,4.0,3.0,0.0,111.0,0.0,0.0,143.0,36.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,46656.0,512.0,12321.0,64.0,0.0,2.8284271247461903,20449.0,0.0,0.0,0.0,0.0,115,> 300K,3024,Bestaande bouw,A
1924.0,12.0,9.0,0.0,247.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,81.0,729.0,50653.0,0.0,61009.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117,> 300K,3054,Bestaande bouw,n
2001.0,3.0,1.0,24.0,135.0,4.0,7.0,179.0,32.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,32768.0,64.0,18225.0,27.0,2.0,2.0,32041.0,2.0,64.0,16.0,343.0,118,> 300K,3071,Bestaande bouw,A
1898.0,2.0,1.0,0.0,60.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2744.0,0.0,3600.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,100K-150K,3036,Bestaande bouw,G
1915.0,7.0,6.0,16.0,252.0,16.0,0.0,0.0,34.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,36.0,216.0,39304.0,0.0,63504.0,343.0,4.0,0.0,0.0,0.0,0.0,256.0,0.0,121,> 300K,3062,Bestaande bouw,F
0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122,200K-300K,3051,0,G
1958.0,3.0,2.0,0.0,64.0,0.0,0.0,100.0,19.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,6859.0,343.0,4096.0,27.0,0.0,2.6457513110645907,10000.0,0.0,0.0,0.0,0.0,123,100K-150K,3086,Bestaande bouw,E
1973.0,0.0,0.0,12.0,110.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1000.0,0.0,12100.0,0.0,3.1622776601683795,0.0,0.0,0.0,0.0,100.0,0.0,125,200K-300K,3068,Bestaande bouw,D
1965.0,0.0,0.0,12.0,64.0,4.0,0.0,106.0,13.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2197.0,64.0,4096.0,0.0,2.0,2.0,11236.0,0.0,0.0,16.0,0.0,126,< 100K,3067,Bestaande bouw,E
1934.0,2.0,1.0,0.0,52.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2744.0,0.0,2704.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128,< 100K,3082,Bestaande bouw,D
2018.0,0.0,0.0,2.0,157.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3375.0,0.0,24649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,> 300K,3034,Nieuwbouw,A
1928.0,4.0,3.0,24.0,100.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,9.0,27.0,6859.0,0.0,10000.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131,150K-200K,3079,Bestaande bouw,F
2017.0,5.0,3.0,24.0,137.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,9.0,27.0,729.0,0.0,18769.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,> 300K,3061,Nieuwbouw,A
1955.0,4.0,3.0,24.0,131.0,14.0,0.0,0.0,22.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0,27.0,10648.0,0.0,17161.0,64.0,3.7416573867739413,0.0,0.0,3.7416573867739413,2744.0,196.0,0.0,133,> 300K,3042,Bestaande bouw,F
1958.0,4.0,3.0,3.0,70.0,4.0,0.0,99.0,21.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,27.0,9261.0,8.0,4900.0,64.0,2.0,1.4142135623730951,9801.0,0.0,0.0,16.0,0.0,134,100K-150K,3078,Bestaande bouw,E
2002.0,4.0,3.0,8.0,90.0,9.0,0.0,221.0,30.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,27.0,27000.0,512.0,8100.0,64.0,3.0,2.8284271247461903,48841.0,0.0,0.0,81.0,0.0,136,200K-300K,3011,Bestaande bouw,B
1937.0,3.0,2.0,0.0,75.0,0.0,0.0,97.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,10648.0,1.0,5625.0,27.0,0.0,1.0,9409.0,0.0,0.0,0.0,0.0,137,100K-150K,3039,Bestaande bouw,G
1978.0,4.0,3.0,8.0,85.0,7.0,0.0,77.0,24.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,13824.0,1.0,7225.0,64.0,2.6457513110645907,1.0,5929.0,0.0,0.0,49.0,0.0,138,150K-200K,3034,Bestaande bouw,B
1979.0,2.0,1.0,0.0,64.0,0.0,0.0,113.0,23.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,12167.0,2197.0,4096.0,8.0,0.0,3.605551275463989,12769.0,0.0,0.0,0.0,0.0,139,100K-150K,3083,Bestaande bouw,B
1931.0,5.0,2.0,0.0,146.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,59319.0,0.0,21316.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,> 300K,3056,Bestaande bouw,F
1960.0,5.0,4.0,0.0,118.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,12167.0,0.0,13924.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,> 300K,3053,Bestaande bouw,F
1957.0,0.0,0.0,0.0,112.0,3.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12544.0,0.0,1.7320508075688772,0.0,0.0,1.7320508075688772,27.0,9.0,125.0,142,> 300K,3052,Bestaande bouw,E 
1940.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1000.0,8.0,10000.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,143,100K-150K,3073,Bestaande bouw,G
2008.0,5.0,4.0,2.0,151.0,6.0,0.0,0.0,30.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,16.0,64.0,27000.0,0.0,22801.0,125.0,2.449489742783178,0.0,0.0,0.0,0.0,36.0,0.0,144,> 300K,3059,Bestaande bouw,A
1955.0,6.0,5.0,0.0,140.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,125.0,35937.0,0.0,19600.0,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,> 300K,3042,Bestaande bouw,G
1912.0,5.0,4.0,0.0,52.0,0.0,0.0,54.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,16.0,64.0,10648.0,0.0,2704.0,125.0,0.0,0.0,2916.0,0.0,0.0,0.0,0.0,146,< 100K,3082,Bestaande bouw,C
1962.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147,< 100K,3076,Bestaande bouw,E
1968.0,3.0,2.0,12.0,80.0,4.0,0.0,130.0,20.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,8000.0,64.0,6400.0,27.0,2.0,2.0,16900.0,0.0,0.0,16.0,0.0,148,100K-150K,3079,Bestaande bouw,E
1937.0,4.0,3.0,4.0,95.0,14.0,0.0,0.0,18.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,27.0,5832.0,8.0,9025.0,64.0,3.7416573867739413,1.4142135623730951,0.0,0.0,0.0,196.0,0.0,149,100K-150K,3082,Bestaande bouw,G
2016.0,3.0,2.0,0.0,119.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,8.0,2744.0,0.0,14161.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,200K-300K,3085,Nieuwbouw,A
1983.0,5.0,4.0,0.0,125.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,16.0,64.0,50653.0,0.0,15625.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,200K-300K,3069,Bestaande bouw,C
1958.0,3.0,2.0,0.0,83.0,0.0,0.0,105.0,25.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,15625.0,27.0,6889.0,27.0,0.0,1.7320508075688772,11025.0,0.0,0.0,0.0,0.0,152,100K-150K,3053,Bestaande bouw,E
2016.0,5.0,4.0,0.0,129.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,16.0,64.0,125.0,0.0,16641.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,200K-300K,3043,Nieuwbouw,A
2002.0,4.0,3.0,0.0,90.0,0.0,0.0,222.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,27.0,24389.0,8.0,8100.0,64.0,0.0,1.4142135623730951,49284.0,0.0,0.0,0.0,0.0,154,200K-300K,3011,Bestaande bouw,B
1991.0,3.0,2.0,0.0,85.0,0.0,0.0,110.0,26.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,17576.0,2744.0,7225.0,27.0,0.0,3.7416573867739413,12100.0,0.0,0.0,0.0,0.0,156,150K-200K,3063,Bestaande bouw,C
1947.0,3.0,2.0,0.0,65.0,4.0,0.0,100.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,21952.0,0.0,4225.0,27.0,2.0,0.0,10000.0,0.0,0.0,16.0,0.0,157,< 100K,3083,Bestaande bouw,C
1950.0,3.0,2.0,0.0,55.0,0.0,0.0,118.0,20.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,8.0,8000.0,8.0,3025.0,27.0,0.0,1.4142135623730951,13924.0,0.0,0.0,0.0,0.0,158,< 100K,3075,Bestaande bouw,E
